"","x","y","share_100","year"
"5474",259,36.7,0,2003
"5475",259,48.25,0,2003
"5476",259,59.8,0,2003
"5477",259,71.4,0,2003
"5478",259,83,0,2003
"5479",259,94.4,0,2003
"5480",259,106,0,2003
"5481",259,118,0,2003
"5482",259,129.5,0,2003
"5483",259,141,0,2003
"5484",259,152.5,0,2003
"5485",259,164,0,2003
"5486",259,176,0,2003
"5487",259,187.5,0,2003
"5488",259,199,0,2003
"5489",259,210.5,0,2003
"5490",259,222,0,2003
"5491",259,234,0,2003
"5492",259,245.5,0,2003
"5493",259,257,0,2003
"5494",259,268.5,0,2003
"5495",259,280,0,2003
"5496",259,291.5,0,2003
"5497",259,303,0,2003
"5498",259,315,0,2003
"5499",259,326.5,0,2003
"5500",259,338,0,2003
"5501",270.5,-809.5,0,2003
"5502",270.5,-798,9.426001,2003
"5503",270.5,-786.5,2.265851,2003
"5504",270.5,-775,3.334251,2003
"5505",270.5,-763,0,2003
"5506",270.5,-751.5,0.451901,2003
"5507",270.5,-740,0,2003
"5508",270.5,-728.5,0.172601,2003
"5509",270.5,-717,0,2003
"5510",270.5,-705,0.214151,2003
"5511",270.5,-693.5,0.111101,2003
"5512",270.5,-682,0,2003
"5513",270.5,-670.5,0,2003
"5514",270.5,-659,0.484434333333333,2003
"5515",270.5,-647,0,2003
"5516",270.5,-635.5,0,2003
"5517",270.5,-624,0,2003
"5518",270.5,-612.5,0,2003
"5519",270.5,-601,0,2003
"5520",270.5,-589,0,2003
"5521",270.5,-577.5,0,2003
"5522",270.5,-566,0,2003
"5523",270.5,-554.5,0,2003
"5524",270.5,-543,0,2003
"5525",270.5,-531.5,0,2003
"5526",270.5,-520,0,2003
"5527",270.5,-508,0,2003
"5528",270.5,-496.5,0,2003
"5529",270.5,-485,0,2003
"5530",270.5,-473.5,0,2003
"5531",270.5,-462,0,2003
"5532",270.5,-450,0,2003
"5533",270.5,-438.5,0,2003
"5534",270.5,-427,0,2003
"5535",270.5,-415.5,0,2003
"5536",270.5,-404,0,2003
"5537",270.5,-392,0,2003
"5538",270.5,-380.5,0,2003
"5539",270.5,-369,0.271861,2003
"5540",270.5,-357.5,0.3825885,2003
"5541",270.5,-346,0.487767666666667,2003
"5542",270.5,-334,0.394019181818182,2003
"5543",270.5,-322.5,0.378451,2003
"5544",270.5,-311,0.378501,2003
"5545",270.5,-299.5,0.712251,2003
"5546",270.5,-288,0.279051,2003
"5547",270.5,-276.5,0.494734333333333,2003
"5548",270.5,-265,0.691921,2003
"5549",270.5,-253,0.380415285714286,2003
"5550",270.5,-241.5,0.517534333333333,2003
"5551",270.5,-230,0.435976,2003
"5552",270.5,-218.5,0.979201,2003
"5553",270.5,-207,0,2003
"5554",270.5,-195,0,2003
"5555",270.5,-183.5,0,2003
"5556",270.5,-172,0,2003
"5557",270.5,-160.5,0,2003
"5558",270.5,-149,0,2003
"5559",270.5,-137,0,2003
"5560",270.5,-125.5,0,2003
"5561",270.5,-114,0,2003
"5562",270.5,-102.3,0,2003
"5563",270.5,-90.8,0,2003
"5564",270.5,-79.25,0,2003
"5565",270.5,-67.7,0,2003
"5566",270.5,-56.1,0,2003
"5567",270.5,-44.5,0,2003
"5568",270.5,-32.9,0,2003
"5569",270.5,-21.3,0,2003
"5570",270.5,-9.705,0,2003
"5571",270.5,1.885,0,2003
"5572",270.5,13.49,0,2003
"5573",270.5,25.1,0,2003
"5574",270.5,36.7,0,2003
"5575",270.5,48.25,0,2003
"5576",270.5,59.8,0,2003
"5577",270.5,71.4,0,2003
"5578",270.5,83,0,2003
"5579",270.5,94.4,0,2003
"5580",270.5,106,0,2003
"5581",270.5,118,0,2003
"5582",270.5,129.5,0,2003
"5583",270.5,141,0,2003
"5584",270.5,152.5,0,2003
"5585",270.5,164,0,2003
"5586",270.5,176,0,2003
"5587",270.5,187.5,0,2003
"5588",270.5,199,0,2003
"5589",270.5,210.5,0,2003
"5590",270.5,222,0,2003
"5591",270.5,234,0,2003
"5592",270.5,245.5,0,2003
"5593",270.5,257,0,2003
"5594",270.5,268.5,0,2003
"5595",270.5,280,0,2003
"5596",270.5,291.5,0,2003
"5597",270.5,303,0,2003
"5598",270.5,315,0,2003
"5599",270.5,326.5,0,2003
"5600",270.5,338,0,2003
"5601",282,-809.5,0,2003
"5602",282,-798,1.838801,2003
"5603",282,-786.5,1.283301,2003
"5604",282,-775,1.111701,2003
"5605",282,-763,1.665951,2003
"5606",282,-751.5,0.431151,2003
"5607",282,-740,0.546001,2003
"5608",282,-728.5,0,2003
"5609",282,-717,0.358101,2003
"5610",282,-705,0.178251,2003
"5611",282,-693.5,0,2003
"5612",282,-682,0.055301,2003
"5613",282,-670.5,0,2003
"5614",282,-659,0.201382818181818,2003
"5615",282,-647,0,2003
"5616",282,-635.5,0,2003
"5617",282,-624,0,2003
"5618",282,-612.5,0,2003
"5619",282,-601,0,2003
"5620",282,-589,0,2003
"5621",282,-577.5,0,2003
"5622",282,-566,0,2003
"5623",282,-554.5,0,2003
"5624",282,-543,0,2003
"5625",282,-531.5,0,2003
"5626",282,-520,0,2003
"5627",282,-508,0,2003
"5628",282,-496.5,0,2003
"5629",282,-485,0,2003
"5630",282,-473.5,0,2003
"5631",282,-462,0,2003
"5632",282,-450,0,2003
"5633",282,-438.5,0,2003
"5634",282,-427,0,2003
"5635",282,-415.5,0,2003
"5636",282,-404,0,2003
"5637",282,-392,0,2003
"5638",282,-380.5,0,2003
"5639",282,-369,0.464741,2003
"5640",282,-357.5,0.853651,2003
"5641",282,-346,0.7961135,2003
"5642",282,-334,0.347681,2003
"5643",282,-322.5,0.233001,2003
"5644",282,-311,0.118261,2003
"5645",282,-299.5,0.219826,2003
"5646",282,-288,0.132401,2003
"5647",282,-276.5,0.282134333333333,2003
"5648",282,-265,0.368667666666667,2003
"5649",282,-253,0.124901,2003
"5650",282,-241.5,0.624501,2003
"5651",282,-230,0.684401,2003
"5652",282,-218.5,0.720301,2003
"5653",282,-207,0,2003
"5654",282,-195,0,2003
"5655",282,-183.5,0,2003
"5656",282,-172,0,2003
"5657",282,-160.5,0,2003
"5658",282,-149,0,2003
"5659",282,-137,0,2003
"5660",282,-125.5,0,2003
"5661",282,-114,0,2003
"5662",282,-102.3,0,2003
"5663",282,-90.8,0,2003
"5664",282,-79.25,0,2003
"5665",282,-67.7,0,2003
"5666",282,-56.1,0,2003
"5667",282,-44.5,0,2003
"5668",282,-32.9,0,2003
"5669",282,-21.3,0,2003
"5670",282,-9.705,0,2003
"5671",282,1.885,0,2003
"5672",282,13.49,0,2003
"5673",282,25.1,0,2003
"5674",282,36.7,0,2003
"5675",282,48.25,0,2003
"5676",282,59.8,0,2003
"5677",282,71.4,0,2003
"5678",282,83,0,2003
"5679",282,94.4,0,2003
"5680",282,106,0,2003
"5681",282,118,0,2003
"5682",282,129.5,0,2003
"5683",282,141,0,2003
"5684",282,152.5,0,2003
"5685",282,164,0,2003
"5686",282,176,0,2003
"5687",282,187.5,0,2003
"5688",282,199,0,2003
"5689",282,210.5,0,2003
"5690",282,222,0,2003
"5691",282,234,0,2003
"5692",282,245.5,0,2003
"5693",282,257,0,2003
"5694",282,268.5,0,2003
"5695",282,280,0,2003
"5696",282,291.5,0,2003
"5697",282,303,0,2003
"5698",282,315,0,2003
"5699",282,326.5,0,2003
"5700",282,338,0,2003
"5701",294,-809.5,0.527701,2003
"5702",294,-798,0.785801,2003
"5703",294,-786.5,0,2003
"5704",294,-775,0.760301,2003
"5705",294,-763,0.253167666666667,2003
"5706",294,-751.5,0.097501,2003
"5707",294,-740,0.285901,2003
"5708",294,-728.5,0,2003
"5709",294,-717,0.284501,2003
"5710",294,-705,0.201834333333333,2003
"5711",294,-693.5,0.094101,2003
"5712",294,-682,0.061501,2003
"5713",294,-670.5,1e-06,2003
"5714",294,-659,0.111001,2003
"5715",294,-647,0.560851,2003
"5716",294,-635.5,0,2003
"5717",294,-624,0,2003
"5718",294,-612.5,0,2003
"5719",294,-601,0,2003
"5720",294,-589,0,2003
"5721",294,-577.5,0,2003
"5722",294,-566,0,2003
"5723",294,-554.5,0,2003
"5724",294,-543,0,2003
"5725",294,-531.5,0,2003
"5726",294,-520,0,2003
"5727",294,-508,0,2003
"5728",294,-496.5,0,2003
"5729",294,-485,0,2003
"5730",294,-473.5,0,2003
"5731",294,-462,0,2003
"5732",294,-450,0,2003
"5733",294,-438.5,0,2003
"5734",294,-427,0,2003
"5735",294,-415.5,0,2003
"5736",294,-404,0,2003
"5737",294,-392,0,2003
"5738",294,-380.5,0.451201,2003
"5739",294,-369,0.446576,2003
"5740",294,-357.5,0.068001,2003
"5741",294,-346,0.626341,2003
"5742",294,-334,0.343601,2003
"5743",294,-322.5,0.248701,2003
"5744",294,-311,0.177334333333333,2003
"5745",294,-299.5,0.136951,2003
"5746",294,-288,0.053751,2003
"5747",294,-276.5,0.646301,2003
"5748",294,-265,0.208401,2003
"5749",294,-253,0.577301,2003
"5750",294,-241.5,1.331251,2003
"5751",294,-230,1.060051,2003
"5752",294,-218.5,0.496501,2003
"5753",294,-207,0,2003
"5754",294,-195,0,2003
"5755",294,-183.5,0,2003
"5756",294,-172,0,2003
"5757",294,-160.5,0,2003
"5758",294,-149,0,2003
"5759",294,-137,0,2003
"5760",294,-125.5,0,2003
"5761",294,-114,0,2003
"5762",294,-102.3,0,2003
"5763",294,-90.8,0,2003
"5764",294,-79.25,0,2003
"5765",294,-67.7,0,2003
"5766",294,-56.1,0,2003
"5767",294,-44.5,0,2003
"5768",294,-32.9,0,2003
"5769",294,-21.3,0,2003
"5770",294,-9.705,0,2003
"5771",294,1.885,0,2003
"5772",294,13.49,0,2003
"5773",294,25.1,0,2003
"5774",294,36.7,0,2003
"5775",294,48.25,0,2003
"5776",294,59.8,0,2003
"5777",294,71.4,0,2003
"5778",294,83,0,2003
"5779",294,94.4,0,2003
"5780",294,106,0,2003
"5781",294,118,0,2003
"5782",294,129.5,0,2003
"5783",294,141,0,2003
"5784",294,152.5,0,2003
"5785",294,164,0,2003
"5786",294,176,0,2003
"5787",294,187.5,0,2003
"5788",294,199,0,2003
"5789",294,210.5,0,2003
"5790",294,222,0,2003
"5791",294,234,0,2003
"5792",294,245.5,0,2003
"5793",294,257,0,2003
"5794",294,268.5,0,2003
"5795",294,280,0,2003
"5796",294,291.5,0,2003
"5797",294,303,0,2003
"5798",294,315,0,2003
"5799",294,326.5,0,2003
"5800",294,338,0,2003
"5801",305.5,-809.5,0,2003
"5802",305.5,-798,1.283201,2003
"5803",305.5,-786.5,0,2003
"5804",305.5,-775,0.177201,2003
"5805",305.5,-763,0.516651,2003
"5806",305.5,-751.5,0.318301,2003
"5807",305.5,-740,0,2003
"5808",305.5,-728.5,0,2003
"5809",305.5,-717,0.475326,2003
"5810",305.5,-705,0.884151,2003
"5811",305.5,-693.5,0,2003
"5812",305.5,-682,0.260901,2003
"5813",305.5,-670.5,0.366701,2003
"5814",305.5,-659,0.227901,2003
"5815",305.5,-647,0.569851,2003
"5816",305.5,-635.5,0,2003
"5817",305.5,-624,0,2003
"5818",305.5,-612.5,0,2003
"5819",305.5,-601,0,2003
"5820",305.5,-589,0,2003
"5821",305.5,-577.5,0,2003
"5822",305.5,-566,0,2003
"5823",305.5,-554.5,0,2003
"5824",305.5,-543,0,2003
"5825",305.5,-531.5,0,2003
"5826",305.5,-520,0,2003
"5827",305.5,-508,0,2003
"5828",305.5,-496.5,0,2003
"5829",305.5,-485,0,2003
"5830",305.5,-473.5,0,2003
"5831",305.5,-462,0,2003
"5832",305.5,-450,0,2003
"5833",305.5,-438.5,0,2003
"5834",305.5,-427,0.742901,2003
"5835",305.5,-415.5,0.323786714285714,2003
"5836",305.5,-404,0.668801,2003
"5837",305.5,-392,1.599901,2003
"5838",305.5,-380.5,1.166651,2003
"5839",305.5,-369,0.679401,2003
"5840",305.5,-357.5,0.089101,2003
"5841",305.5,-346,0.484526,2003
"5842",305.5,-334,0.334781,2003
"5843",305.5,-322.5,0.314301,2003
"5844",305.5,-311,0.629334333333333,2003
"5845",305.5,-299.5,0.0927343333333333,2003
"5846",305.5,-288,0.705267666666667,2003
"5847",305.5,-276.5,0.436134333333333,2003
"5848",305.5,-265,0.520101,2003
"5849",305.5,-253,0,2003
"5850",305.5,-241.5,0.599851,2003
"5851",305.5,-230,0,2003
"5852",305.5,-218.5,0,2003
"5853",305.5,-207,0,2003
"5854",305.5,-195,0,2003
"5855",305.5,-183.5,0,2003
"5856",305.5,-172,0,2003
"5857",305.5,-160.5,0,2003
"5858",305.5,-149,0,2003
"5859",305.5,-137,0,2003
"5860",305.5,-125.5,0,2003
"5861",305.5,-114,0,2003
"5862",305.5,-102.3,0,2003
"5863",305.5,-90.8,0,2003
"5864",305.5,-79.25,0,2003
"5865",305.5,-67.7,0,2003
"5866",305.5,-56.1,0,2003
"5867",305.5,-44.5,0,2003
"5868",305.5,-32.9,0,2003
"5869",305.5,-21.3,0,2003
"5870",305.5,-9.705,0,2003
"5871",305.5,1.885,0,2003
"5872",305.5,13.49,0,2003
"5873",305.5,25.1,0,2003
"5874",305.5,36.7,0,2003
"5875",305.5,48.25,0,2003
"5876",305.5,59.8,0,2003
"5877",305.5,71.4,0,2003
"5878",305.5,83,0,2003
"5879",305.5,94.4,0,2003
"5880",305.5,106,0,2003
"5881",305.5,118,0,2003
"5882",305.5,129.5,0,2003
"5883",305.5,141,0,2003
"5884",305.5,152.5,0,2003
"5885",305.5,164,0,2003
"5886",305.5,176,0,2003
"5887",305.5,187.5,0,2003
"5888",305.5,199,0,2003
"5889",305.5,210.5,0,2003
"5890",305.5,222,0,2003
"5891",305.5,234,0,2003
"5892",305.5,245.5,0,2003
"5893",305.5,257,0,2003
"5894",305.5,268.5,0,2003
"5895",305.5,280,0,2003
"5896",305.5,291.5,0,2003
"5897",305.5,303,0,2003
"5898",305.5,315,0,2003
"5899",305.5,326.5,0,2003
"5900",305.5,338,0,2003
"5901",317,-809.5,1.049301,2003
"5902",317,-798,0,2003
"5903",317,-786.5,0.270301,2003
"5904",317,-775,0.174201,2003
"5905",317,-763,0.197067666666667,2003
"5906",317,-751.5,0.169901,2003
"5907",317,-740,0,2003
"5908",317,-728.5,0,2003
"5909",317,-717,0.481128272727273,2003
"5910",317,-705,0.443551,2003
"5911",317,-693.5,0.255501,2003
"5912",317,-682,0.293384333333333,2003
"5913",317,-670.5,1e-06,2003
"5914",317,-659,0.9335385,2003
"5915",317,-647,1.571401,2003
"5916",317,-635.5,0,2003
"5917",317,-624,0,2003
"5918",317,-612.5,0,2003
"5919",317,-601,0,2003
"5920",317,-589,0,2003
"5921",317,-577.5,0,2003
"5922",317,-566,0,2003
"5923",317,-554.5,0,2003
"5924",317,-543,0,2003
"5925",317,-531.5,0,2003
"5926",317,-520,0,2003
"5927",317,-508,0,2003
"5928",317,-496.5,0,2003
"5929",317,-485,0,2003
"5930",317,-473.5,0,2003
"5931",317,-462,0,2003
"5932",317,-450,0,2003
"5933",317,-438.5,0,2003
"5934",317,-427,0.515626,2003
"5935",317,-415.5,0.222401,2003
"5936",317,-404,0.479601,2003
"5937",317,-392,0.164801,2003
"5938",317,-380.5,0.346501,2003
"5939",317,-369,0.280776,2003
"5940",317,-357.5,0.420772428571429,2003
"5941",317,-346,0.076526,2003
"5942",317,-334,0.178501,2003
"5943",317,-322.5,0.0905676666666667,2003
"5944",317,-311,0.315701,2003
"5945",317,-299.5,0.092901,2003
"5946",317,-288,0.444701,2003
"5947",317,-276.5,0.458801,2003
"5948",317,-265,0,2003
"5949",317,-253,0.912734333333333,2003
"5950",317,-241.5,1.319401,2003
"5951",317,-230,0,2003
"5952",317,-218.5,0,2003
"5953",317,-207,0,2003
"5954",317,-195,0,2003
"5955",317,-183.5,0,2003
"5956",317,-172,0,2003
"5957",317,-160.5,0,2003
"5958",317,-149,0,2003
"5959",317,-137,0,2003
"5960",317,-125.5,0,2003
"5961",317,-114,0,2003
"5962",317,-102.3,0,2003
"5963",317,-90.8,0,2003
"5964",317,-79.25,0,2003
"5965",317,-67.7,0,2003
"5966",317,-56.1,0,2003
"5967",317,-44.5,0,2003
"5968",317,-32.9,0,2003
"5969",317,-21.3,0,2003
"5970",317,-9.705,0,2003
"5971",317,1.885,0,2003
"5972",317,13.49,0,2003
"5973",317,25.1,0,2003
"5974",317,36.7,0,2003
"5975",317,48.25,0,2003
"5976",317,59.8,0,2003
"5977",317,71.4,0,2003
"5978",317,83,0,2003
"5979",317,94.4,0,2003
"5980",317,106,0,2003
"5981",317,118,0,2003
"5982",317,129.5,0,2003
"5983",317,141,0,2003
"5984",317,152.5,0,2003
"5985",317,164,0,2003
"5986",317,176,0,2003
"5987",317,187.5,0,2003
"5988",317,199,0,2003
"5989",317,210.5,0,2003
"5990",317,222,0,2003
"5991",317,234,0,2003
"5992",317,245.5,0,2003
"5993",317,257,0,2003
"5994",317,268.5,0,2003
"5995",317,280,0,2003
"5996",317,291.5,0,2003
"5997",317,303,0,2003
"5998",317,315,0,2003
"5999",317,326.5,0,2003
"6000",317,338,0,2003
"6001",328.5,-809.5,0,2003
"6002",328.5,-798,0,2003
"6003",328.5,-786.5,0,2003
"6004",328.5,-775,0.218301,2003
"6005",328.5,-763,0.250601,2003
"6006",328.5,-751.5,0,2003
"6007",328.5,-740,0,2003
"6008",328.5,-728.5,0,2003
"6009",328.5,-717,0,2003
"6010",328.5,-705,0.234801,2003
"6011",328.5,-693.5,0.426161,2003
"6012",328.5,-682,0.670451,2003
"6013",328.5,-670.5,0.069301,2003
"6014",328.5,-659,0.316901,2003
"6015",328.5,-647,0.736434333333333,2003
"6016",328.5,-635.5,0,2003
"6017",328.5,-624,0,2003
"6018",328.5,-612.5,0,2003
"6019",328.5,-601,0,2003
"6020",328.5,-589,0,2003
"6021",328.5,-577.5,0,2003
"6022",328.5,-566,0,2003
"6023",328.5,-554.5,0,2003
"6024",328.5,-543,0,2003
"6025",328.5,-531.5,0,2003
"6026",328.5,-520,0,2003
"6027",328.5,-508,0,2003
"6028",328.5,-496.5,0,2003
"6029",328.5,-485,0,2003
"6030",328.5,-473.5,0,2003
"6031",328.5,-462,0,2003
"6032",328.5,-450,0,2003
"6033",328.5,-438.5,0.415667666666667,2003
"6034",328.5,-427,0.203801,2003
"6035",328.5,-415.5,0,2003
"6036",328.5,-404,0.173481,2003
"6037",328.5,-392,0.813534333333333,2003
"6038",328.5,-380.5,0.299167666666667,2003
"6039",328.5,-369,0.280501,2003
"6040",328.5,-357.5,0.162301,2003
"6041",328.5,-346,0.770676,2003
"6042",328.5,-334,0.356151,2003
"6043",328.5,-322.5,0.148101,2003
"6044",328.5,-311,0.285851,2003
"6045",328.5,-299.5,1.280701,2003
"6046",328.5,-288,0,2003
"6047",328.5,-276.5,0,2003
"6048",328.5,-265,0,2003
"6049",328.5,-253,0,2003
"6050",328.5,-241.5,1.115401,2003
"6051",328.5,-230,0,2003
"6052",328.5,-218.5,0,2003
"6053",328.5,-207,0,2003
"6054",328.5,-195,0,2003
"6055",328.5,-183.5,0,2003
"6056",328.5,-172,0,2003
"6057",328.5,-160.5,0,2003
"6058",328.5,-149,0,2003
"6059",328.5,-137,0,2003
"6060",328.5,-125.5,0,2003
"6061",328.5,-114,0,2003
"6062",328.5,-102.3,0,2003
"6063",328.5,-90.8,0,2003
"6064",328.5,-79.25,0,2003
"6065",328.5,-67.7,0,2003
"6066",328.5,-56.1,0,2003
"6067",328.5,-44.5,0,2003
"6068",328.5,-32.9,0,2003
"6069",328.5,-21.3,0,2003
"6070",328.5,-9.705,0,2003
"6071",328.5,1.885,0,2003
"6072",328.5,13.49,0,2003
"6073",328.5,25.1,0,2003
"6074",328.5,36.7,0,2003
"6075",328.5,48.25,0,2003
"6076",328.5,59.8,0,2003
"6077",328.5,71.4,0,2003
"6078",328.5,83,0,2003
"6079",328.5,94.4,0,2003
"6080",328.5,106,0,2003
"6081",328.5,118,0,2003
"6082",328.5,129.5,0,2003
"6083",328.5,141,0,2003
"6084",328.5,152.5,0,2003
"6085",328.5,164,0,2003
"6086",328.5,176,0,2003
"6087",328.5,187.5,0,2003
"6088",328.5,199,0,2003
"6089",328.5,210.5,0,2003
"6090",328.5,222,0,2003
"6091",328.5,234,0,2003
"6092",328.5,245.5,0,2003
"6093",328.5,257,0,2003
"6094",328.5,268.5,0,2003
"6095",328.5,280,0,2003
"6096",328.5,291.5,0,2003
"6097",328.5,303,0,2003
"6098",328.5,315,0,2003
"6099",328.5,326.5,0,2003
"6100",328.5,338,0,2003
"6101",340,-809.5,0,2003
"6102",340,-798,0,2003
"6103",340,-786.5,0,2003
"6104",340,-775,0.754301,2003
"6105",340,-763,0,2003
"6106",340,-751.5,0,2003
"6107",340,-740,0,2003
"6108",340,-728.5,0,2003
"6109",340,-717,0,2003
"6110",340,-705,0,2003
"6111",340,-693.5,0,2003
"6112",340,-682,0.469401,2003
"6113",340,-670.5,0.456278777777778,2003
"6114",340,-659,0.0804343333333333,2003
"6115",340,-647,0.295355545454545,2003
"6116",340,-635.5,0,2003
"6117",340,-624,0,2003
"6118",340,-612.5,0,2003
"6119",340,-601,0,2003
"6120",340,-589,0,2003
"6121",340,-577.5,0,2003
"6122",340,-566,0,2003
"6123",340,-554.5,0,2003
"6124",340,-543,0,2003
"6125",340,-531.5,0,2003
"6126",340,-520,0,2003
"6127",340,-508,0,2003
"6128",340,-496.5,0,2003
"6129",340,-485,0,2003
"6130",340,-473.5,0,2003
"6131",340,-462,0,2003
"6132",340,-450,0,2003
"6133",340,-438.5,0.373901,2003
"6134",340,-427,0.118441,2003
"6135",340,-415.5,0.068201,2003
"6136",340,-404,0.464267666666667,2003
"6137",340,-392,0.634521,2003
"6138",340,-380.5,0.131141,2003
"6139",340,-369,0.304176,2003
"6140",340,-357.5,0.394901,2003
"6141",340,-346,0.246751,2003
"6142",340,-334,0.275051,2003
"6143",340,-322.5,0.467801,2003
"6144",340,-311,0.412601,2003
"6145",340,-299.5,2.825101,2003
"6146",340,-288,0,2003
"6147",340,-276.5,0.677701,2003
"6148",340,-265,0,2003
"6149",340,-253,0.802301,2003
"6150",340,-241.5,0.460101,2003
"6151",340,-230,0,2003
"6152",340,-218.5,0,2003
"6153",340,-207,0,2003
"6154",340,-195,0,2003
"6155",340,-183.5,0,2003
"6156",340,-172,0,2003
"6157",340,-160.5,0,2003
"6158",340,-149,0,2003
"6159",340,-137,0,2003
"6160",340,-125.5,0,2003
"6161",340,-114,0,2003
"6162",340,-102.3,0,2003
"6163",340,-90.8,0,2003
"6164",340,-79.25,0,2003
"6165",340,-67.7,0,2003
"6166",340,-56.1,0,2003
"6167",340,-44.5,0,2003
"6168",340,-32.9,0,2003
"6169",340,-21.3,0,2003
"6170",340,-9.705,0,2003
"6171",340,1.885,0,2003
"6172",340,13.49,0,2003
"6173",340,25.1,0,2003
"6174",340,36.7,0,2003
"6175",340,48.25,0,2003
"6176",340,59.8,0,2003
"6177",340,71.4,0,2003
"6178",340,83,0,2003
"6179",340,94.4,0,2003
"6180",340,106,0,2003
"6181",340,118,0,2003
"6182",340,129.5,0,2003
"6183",340,141,0,2003
"6184",340,152.5,0,2003
"6185",340,164,0,2003
"6186",340,176,0,2003
"6187",340,187.5,0,2003
"6188",340,199,0,2003
"6189",340,210.5,0,2003
"6190",340,222,0,2003
"6191",340,234,0,2003
"6192",340,245.5,0,2003
"6193",340,257,0,2003
"6194",340,268.5,0,2003
"6195",340,280,0,2003
"6196",340,291.5,0,2003
"6197",340,303,0,2003
"6198",340,315,0,2003
"6199",340,326.5,0,2003
"6200",340,338,0,2003
"6201",352,-809.5,0,2003
"6202",352,-798,0,2003
"6203",352,-786.5,0,2003
"6204",352,-775,0,2003
"6205",352,-763,0,2003
"6206",352,-751.5,0,2003
"6207",352,-740,0,2003
"6208",352,-728.5,0,2003
"6209",352,-717,0,2003
"6210",352,-705,0,2003
"6211",352,-693.5,0,2003
"6212",352,-682,0,2003
"6213",352,-670.5,0,2003
"6214",352,-659,0,2003
"6215",352,-647,1.133901,2003
"6216",352,-635.5,0,2003
"6217",352,-624,0,2003
"6218",352,-612.5,0,2003
"6219",352,-601,0,2003
"6220",352,-589,0,2003
"6221",352,-577.5,0,2003
"6222",352,-566,0,2003
"6223",352,-554.5,0,2003
"6224",352,-543,0,2003
"6225",352,-531.5,0,2003
"6226",352,-520,0,2003
"6227",352,-508,0,2003
"6228",352,-496.5,0,2003
"6229",352,-485,0,2003
"6230",352,-473.5,0,2003
"6231",352,-462,0,2003
"6232",352,-450,0,2003
"6233",352,-438.5,0.234701,2003
"6234",352,-427,0.115534333333333,2003
"6235",352,-415.5,0.406201,2003
"6236",352,-404,0.588601,2003
"6237",352,-392,0.206801,2003
"6238",352,-380.5,0.473001,2003
"6239",352,-369,0.220001,2003
"6240",352,-357.5,0.091801,2003
"6241",352,-346,0.273701,2003
"6242",352,-334,0.688067666666667,2003
"6243",352,-322.5,0,2003
"6244",352,-311,0,2003
"6245",352,-299.5,1.80413433333333,2003
"6246",352,-288,1.634001,2003
"6247",352,-276.5,0,2003
"6248",352,-265,0,2003
"6249",352,-253,0.941901,2003
"6250",352,-241.5,0.198101,2003
"6251",352,-230,0,2003
"6252",352,-218.5,0,2003
"6253",352,-207,0,2003
"6254",352,-195,0,2003
"6255",352,-183.5,0,2003
"6256",352,-172,0,2003
"6257",352,-160.5,0,2003
"6258",352,-149,0,2003
"6259",352,-137,0,2003
"6260",352,-125.5,0,2003
"6261",352,-114,0,2003
"6262",352,-102.3,0,2003
"6263",352,-90.8,0,2003
"6264",352,-79.25,0,2003
"6265",352,-67.7,0,2003
"6266",352,-56.1,0,2003
"6267",352,-44.5,0,2003
"6268",352,-32.9,0,2003
"6269",352,-21.3,0,2003
"6270",352,-9.705,0,2003
"6271",352,1.885,0,2003
"6272",352,13.49,0,2003
"6273",352,25.1,0,2003
"6274",352,36.7,0,2003
"6275",352,48.25,0,2003
"6276",352,59.8,0,2003
"6277",352,71.4,0,2003
"6278",352,83,0,2003
"6279",352,94.4,0,2003
"6280",352,106,0,2003
"6281",352,118,0,2003
"6282",352,129.5,0,2003
"6283",352,141,0,2003
"6284",352,152.5,0,2003
"6285",352,164,0,2003
"6286",352,176,0,2003
"6287",352,187.5,0,2003
"6288",352,199,0,2003
"6289",352,210.5,0,2003
"6290",352,222,0,2003
"6291",352,234,0,2003
"6292",352,245.5,0,2003
"6293",352,257,0,2003
"6294",352,268.5,0,2003
"6295",352,280,0,2003
"6296",352,291.5,0,2003
"6297",352,303,0,2003
"6298",352,315,0,2003
"6299",352,326.5,0,2003
"6300",352,338,0,2003
"6301",363.5,-809.5,0,2003
"6302",363.5,-798,0,2003
"6303",363.5,-786.5,0,2003
"6304",363.5,-775,0,2003
"6305",363.5,-763,0,2003
"6306",363.5,-751.5,0,2003
"6307",363.5,-740,0,2003
"6308",363.5,-728.5,0,2003
"6309",363.5,-717,0,2003
"6310",363.5,-705,0,2003
"6311",363.5,-693.5,0,2003
"6312",363.5,-682,0,2003
"6313",363.5,-670.5,0,2003
"6314",363.5,-659,0,2003
"6315",363.5,-647,0,2003
"6316",363.5,-635.5,0,2003
"6317",363.5,-624,0,2003
"6318",363.5,-612.5,0,2003
"6319",363.5,-601,0,2003
"6320",363.5,-589,0,2003
"6321",363.5,-577.5,0,2003
"6322",363.5,-566,0,2003
"6323",363.5,-554.5,0,2003
"6324",363.5,-543,0,2003
"6325",363.5,-531.5,0,2003
"6326",363.5,-520,0,2003
"6327",363.5,-508,0,2003
"6328",363.5,-496.5,0,2003
"6329",363.5,-485,0,2003
"6330",363.5,-473.5,0,2003
"6331",363.5,-462,0.707801,2003
"6332",363.5,-450,0.245767666666667,2003
"6333",363.5,-438.5,0.286501,2003
"6334",363.5,-427,0.131701,2003
